dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	class
0.012391	0.33826	0.14919	0.178	0.16214	0.17433	0.24194	0.25438	0.23341	0.17323	0.073431	0.14035	0.0073794	0.0095703	0.0061877	0.010486	0.01004	0.33826	0.14153	0.061984	-0.079549	0.050489	0.16197	0.212	0.27488	0.34584	0.39878	0.52344	0.15566	0.16017	0.74451	0.82849	0.075181	0.041021	0.039319	0.074914	0.059818	0.063395	0.081511	0.066347	0.070475	0.016567	0.041239	0.0037686	0.0027066	0.00025328	0.0022396	0.0011292	0.14867	0.19337	0.17939	0.17766	0.030198	0.13419	0.05974	0.14093	0.10618	0.0065621	0.13422	0.099285	0.06364	0.052698	-0.11937	0.11754	0.034279	-0.06846	-0.077655	0.07443	0.1173	0.03227	0.35727	0.17415	0.003102	-0.037052	0.11747	0.01669	1.7119	243
0.0089083	0.11749	0.16034	0.2303	0.044749	0.14348	0.042104	0.14083	0.26687	0.037722	0.058174	0.028474	0.0064395	0.0092563	0.01098	0.0091808	0.0079006	0.26687	0.095976	0.041646	-0.05433	0.02499	0.12639	0.21855	0.36929	0.56918	0.59081	0.4375	0.15777	0.37301	0.42708	0.40396	0.061542	0.064542	0.068755	0.011437	0.054011	0.023525	0.078974	0.13637	0.019487	0.029155	0.015774	0.0030482	0.0023444	0.006158	0.00091444	0.0018391	0.26988	0.23137	0.22189	0.24291	0.1185	0.082685	0.10562	0.1315	-0.05604	0.027173	0.024141	0.11686	0.10422	0.14067	0.034455	0.13598	-0.1414	-0.050229	0.021272	0.12174	0.33489	0.23429	0.38373	0.32145	0.051053	0.0085826	0.087389	0.050469	1.5514	430.5
0.014218	0.10913	0.11623	0.14852	0.079065	0.18778	0.19664	0.27679	0.31398	0.32583	0.31816	0.34743	0.22292	0.013551	0.0085945	0.0063947	0.00841	0.34743	0.29924	0.142	-0.15724	0.05443	0.33734	0.42858	0.53984	0.66221	0.75514	0.32031	0.063081	0.85307	1.2059	1.3715	0.052596	0.051351	0.039054	0.033598	0.097493	0.089368	0.13866	0.15604	0.16489	0.16164	0.17782	0.11234	0.0062412	0.002595	0.0025616	0.0018684	0.24722	0.29266	0.27248	0.2794	0.1256	0.085605	0.035747	-0.14142	0.098601	0.13683	0.14122	0.12927	0.12858	0.12375	0.11499	0.13374	-0.013707	-0.12978	-0.022716	0.041814	0.0010174	-0.12884	0.061394	-0.012806	-0.035541	-0.039491	-0.024475	-0.041323	1.9276	339.5
0.01292	0.2873	0.21445	0.15952	0.13993	0.11975	0.092125	0.11055	0.13167	0.17234	0.16209	0.22482	0.015898	0.0050175	0.0097793	0.007447	0.010077	0.2873	0.051981	0.010329	-0.041653	0.036893	0.063331	0.093874	0.13718	0.19061	0.22016	0.57812	0.17581	0.37538	0.389	0.33427	0.14994	0.09239	0.044841	0.03691	0.036356	0.040628	0.020333	0.072137	0.053927	0.07023	0.086681	0.011872	0.00083309	0.0041503	0.0017341	0.00127	0.19205	0.19385	0.24578	0.2122	0.12763	0.13747	0.10488	0.11344	0.11439	-0.067543	-0.13552	0.044353	-0.13558	0.00018232	-0.041391	-0.14128	0.011309	0.13398	-0.13966	-0.14002	-0.12222	-0.060426	0.1622	0.034575	-0.045379	-0.043925	0.0020324	-0.01622	1.7769	273.5
0.01658	0.095138	0.077565	0.085894	0.045685	0.16013	0.31225	0.40316	0.39456	0.33298	0.32142	0.20213	0.12531	0.012797	0.013788	0.0062696	0.010234	0.40316	0.30355	0.17871	-0.12484	0.055333	0.34109	0.43051	0.53886	0.65731	0.74735	0.35156	0.1186	0.86913	0.92507	1.152	0.042654	0.027799	0.032302	0.02018	0.082437	0.16392	0.21881	0.2169	0.17521	0.16737	0.10079	0.062768	0.0045863	0.00099343	0.00032924	0.0061669	0.23561	0.29587	0.22278	0.26302	-0.12336	0.10582	-0.051776	-0.0019949	0.1082	0.086527	0.053082	0.041297	0.084029	0.095351	0.015186	0.14134	0.12742	-0.14141	-0.079101	-0.027795	0.30021	0.0079416	0.098941	0.13261	0.071662	-0.043521	0.0011553	-0.013311	2.0103	409.5
0.018757	0.035526	0.35195	0.14921	0.27799	0.10187	0.40126	0.55692	0.61323	0.3906	0.14863	0.1679	0.013916	0.021403	0.019161	0.016874	0.01384	0.61323	0.36187	0.19448	-0.16739	0.060834	0.399	0.485	0.58523	0.69088	0.76981	0.27344	0.091872	0.49559	0.56586	0.63844	0.015089	0.10714	0.0053376	0.11172	0.05211	0.20715	0.29141	0.31149	0.19658	0.074905	0.084331	0.0033228	0.0075274	0.0097573	0.0082644	0.0061809	0.1361	0.31354	0.15032	0.23109	0.0057455	-0.036652	-0.0038017	0.084817	0.11557	0.10498	0.090024	0.12401	0.13534	0.13361	0.13785	0.093173	0.010851	0.12099	0.12706	-0.017468	0.22334	0.16938	0.13436	0.32316	0.023123	-0.020569	-0.032408	0.077301	1.7138	223.5
0.016243	0.053817	0.15628	0.1577	0.26434	0.10727	0.37835	0.52406	0.58926	0.36724	0.14375	0.1712	0.0095407	0.024763	0.019969	0.018988	0.010993	0.58926	0.070305	0.017941	-0.052364	0.061944	0.077238	0.093216	0.11169	0.13103	0.14535	0.50781	0.068507	0.18082	0.24803	0.27824	0.013284	0.079133	0.050957	0.14407	0.037945	0.026222	0.036862	0.060346	0.040664	0.011826	0.041116	0.0038257	0.004336	0.0037024	0.004403	0.0094081	0.16581	0.17849	0.12471	0.15994	0.09711	0.060306	0.034296	-0.011223	0.002923	0.13195	-0.14136	-0.040141	0.061537	0.077845	-0.032168	0.09826	-0.13853	-0.06211	-0.031875	-0.13241	0.099667	0.21854	0.11782	0.17842	-0.043897	0.0085384	-0.035891	-0.0053448	1.8264	480.5
0.019791	0.12425	0.1089	0.12656	0.1012	0.073008	0.22845	0.38786	0.4987	0.5426	0.46383	0.38384	0.022877	0.023146	0.027362	0.026764	0.020515	0.5426	0.36264	0.20334	-0.1593	0.07107	0.38761	0.44294	0.50317	0.56216	0.59931	0.29688	0.095829	0.56533	0.66177	0.65068	0.061005	0.026412	0.051663	0.021733	0.03657	0.11722	0.20456	0.26702	0.28068	0.24412	0.20367	0.0046092	0.0067127	0.0062809	0.0098535	0.0031508	0.1594	0.34654	0.19048	0.26041	-0.14086	0.14136	-0.11947	-0.14131	0.14131	0.112	0.081585	0.06618	0.1027	0.083772	0.075314	0.11328	0.12722	0.062023	-0.13825	-0.13236	0.057085	0.081081	0.036683	0.19864	-0.044566	-0.044478	-0.051882	0.010989	1.8567	393.5
0.021326	0.44446	0.38119	0.36104	0.36465	0.25852	0.33779	0.29428	0.27796	0.20264	0.16263	0.17667	0.0043014	0.010599	0.010081	0.015059	0.009696	0.44446	0.046314	0.045264	-0.0010494	0.05638	0.051846	0.064954	0.080714	0.097826	0.11083	0.58594	0.13746	0.27361	0.45984	0.49069	0.21364	0.18431	0.13403	0.1351	0.11507	0.13579	0.083784	0.072034	0.046643	0.022101	0.026614	0.00065599	0.0054849	0.0025179	0.0020585	0.0016957	0.09712	0.13462	0.24731	0.18555	0.080641	0.13307	0.058764	0.071631	0.12805	0.073096	0.1032	0.083243	0.016155	0.10585	0.13347	-0.13681	0.10224	0.014839	-0.018549	0.13962	-0.0033638	0.063198	0.082873	0.2269	-0.043587	-0.031296	-0.028018	0.041287	1.8326	280
0.0095605	0.027044	0.098392	0.13523	0.10521	0.11519	0.10278	0.1438	0.24298	0.20725	0.15044	0.032894	0.0058583	0.010462	0.011823	0.010281	0.011029	0.24298	0.1332	0.050773	-0.082425	0.030795	0.16824	0.26787	0.41893	0.61277	0.68365	0.28906	0.081105	0.55512	0.619	0.67217	0.012053	0.027157	0.059357	0.044726	0.056319	0.063478	0.088379	0.12217	0.10381	0.076749	0.019083	0.0021236	0.0006629	0.0036519	0.0051897	0.00090938	0.27725	0.27909	0.26275	0.27517	-0.047325	-0.13072	0.13768	0.024058	-0.02273	-0.042341	-0.039573	0.13657	0.14136	0.11882	-0.0022478	-0.070932	0.0047593	-0.060955	0.13168	-0.086782	0.26788	0.20264	0.35808	0.26926	0.03115	0.011852	0.07234	0.031857	1.8066	138
0.0099564	0.072168	0.05095	0.032607	0.12531	0.065251	0.28386	0.2923	0.31882	0.24473	0.079484	0.098187	0.0085058	0.0093233	0.014365	0.013008	0.005736	0.31882	0.20134	0.1168	-0.084539	0.033786	0.24964	0.38315	0.57878	0.82509	0.94015	0.29688	0.23009	0.49714	0.53936	0.63084	0.020262	0.019243	0.0095549	0.067118	0.03276	0.15031	0.14851	0.16392	0.12446	0.040562	0.04597	0.0020312	0.0045331	0.004768	0.0065814	0.0020532	0.21065	0.27039	0.21731	0.23915	0.11711	-0.018372	0.067189	0.0658	0.13838	0.077404	0.12374	0.10969	0.12251	0.11843	-0.14105	-0.13153	-0.041296	0.12505	0.12882	-0.042842	0.52513	0.20053	0.41919	0.34825	0.22252	0.0019249	0.15066	0.082396	1.6464	184.5
0.0097925	0.062359	0.093095	0.13348	0.10278	0.056362	0.1324	0.12887	0.25521	0.19019	0.054763	0.024625	0.015448	0.011386	0.017681	0.0078557	0.0082367	0.25521	0.14503	0.063095	-0.081938	0.037798	0.17585	0.25817	0.37382	0.51568	0.59717	0.4375	0.088675	0.39743	0.51055	0.61736	0.032978	0.059208	0.051722	0.052116	0.023283	0.066326	0.06496	0.12813	0.096468	0.020391	0.0026301	0.001499	0.0032584	0.006593	0.00078739	0.0028561	0.25495	0.28525	0.23372	0.26111	0.078777	-0.14079	-0.077264	0.12617	-0.043405	0.1412	0.09747	0.13844	0.12573	0.1384	0.12125	0.14142	0.13004	0.10478	-0.034412	-0.094323	0.27721	0.15861	0.31032	0.24194	0.039882	-0.0084534	0.068145	0.024431	1.7404	499.5
0.012971	0.098002	0.1439	0.16579	0.33308	0.22579	0.089345	0.098209	0.12356	0.26849	0.3103	0.25781	0.010499	0.018062	0.0096941	0.0064892	0.010897	0.33308	0.15682	0.077655	-0.079164	0.044633	0.18393	0.25282	0.34366	0.45018	0.52412	0.60938	0.2002	0.50415	0.58163	0.81356	0.032347	0.052489	0.10115	0.17737	0.11315	0.045884	0.025937	0.041989	0.077551	0.084272	0.061539	0.0029343	0.005304	0.00041945	0.0020246	0.0023309	0.25245	0.31637	0.27779	0.28539	0.13712	-0.080831	-0.03529	0.071625	0.14076	0.111	0.025603	0.087083	-0.13654	-0.13992	0.076429	-0.025656	-0.071315	-0.025195	0.094493	0.11398	0.090545	0.041841	0.10793	0.084625	-0.0082353	-0.04407	-0.033862	-0.031287	1.9365	363
0.009612	0.10859	0.19106	0.18079	0.072203	0.058868	0.19045	0.20632	0.22518	0.076001	0.053954	0.022478	0.0094416	0.012013	0.015828	0.0052847	0.0092934	0.22518	0.122	0.069461	-0.052542	0.030909	0.15399	0.24481	0.38234	0.5587	0.62393	0.40625	0.11688	0.5677	0.60099	0.67737	0.045858	0.079591	0.058197	0.042112	0.031564	0.10684	0.11229	0.11492	0.038537	0.028039	0.005702	0.00059273	0.0034273	0.0057497	0.0011816	0.0029196	0.22943	0.24367	0.2739	0.25115	0.1237	0.13629	0.082342	-0.0060897	0.064782	0.023853	0.050485	0.11838	0.12612	0.097536	-0.13573	-0.0274	-0.11234	-0.052033	-0.14093	-0.10764	0.31594	0.16434	0.28955	0.25911	0.050194	-0.0066311	0.030259	0.023834	1.7092	311
0.011798	0.056118	0.13269	0.18319	0.15895	0.21047	0.21313	0.225	0.27655	0.19843	0.083498	0.17321	0.0068565	0.013457	0.019741	0.0064524	0.0081192	0.27655	0.23598	0.1429	-0.093081	0.039933	0.283	0.40653	0.57651	0.7821	0.9095	0.3125	0.055289	0.63028	0.69801	0.79611	0.0083083	0.092456	0.11839	0.080039	0.11411	0.10861	0.11616	0.14098	0.10132	0.043221	0.086777	0.0032936	0.0025902	0.0033147	0.0015733	0.003045	0.24427	0.3102	0.28634	0.28757	-0.0020629	-0.13966	-0.12358	0.07738	0.054041	0.12012	0.10495	0.11969	0.11773	0.10197	0.14107	-0.11373	-0.14031	0.062258	0.070662	0.03601	0.19081	-0.036494	0.11104	0.082035	0.021941	-0.049524	-0.025093	-0.032957	2.0311	342
0.017732	0.077782	0.058703	0.05875	0.053019	0.22469	0.2629	0.22562	0.39618	0.40099	0.45369	0.4459	0.059662	0.016209	0.021363	0.010802	0.016681	0.45369	0.28443	0.1562	-0.12822	0.061882	0.31254	0.37734	0.45232	0.5308	0.58895	0.42969	0.11267	0.50594	0.56006	0.65155	0.022862	0.03433	0.023181	0.020055	0.061413	0.076539	0.11629	0.19864	0.20088	0.22962	0.22362	0.01507	0.0017195	0.0017141	0.0079714	0.0033818	0.15472	0.3395	0.15812	0.2429	-0.095607	-0.08723	-0.033143	-0.14092	0.043287	0.015789	0.1068	0.14009	0.14121	0.12839	0.13983	0.12868	0.14075	-0.081259	-0.1399	-0.015314	0.1458	0.16981	0.056534	0.2876	-0.033572	-0.030738	-0.033984	0.05102	1.7456	452.5
0.015593	0.051689	0.045603	0.040461	0.12928	0.37344	0.40811	0.35833	0.40819	0.39611	0.2903	0.19839	0.014645	0.019609	0.009786	0.015734	0.011174	0.40819	0.34757	0.17686	-0.17071	0.053234	0.39358	0.50445	0.64088	0.79211	0.90659	0.35156	0.05993	0.8943	0.93745	0.89292	0.023875	0.018461	0.0071508	0.064781	0.19723	0.21103	0.17957	0.2045	0.19849	0.15402	0.11466	0.0067896	0.0044756	0.0021988	0.007706	0.0016751	0.17399	0.3531	0.18986	0.26495	-0.082437	0.071677	0.093666	0.1408	0.080121	0.10315	0.14076	0.14113	0.14085	0.075386	0.00055278	0.080688	-0.10212	-0.1345	0.13266	-0.050428	-0.013494	0.054636	0.056323	0.16538	-0.055156	-0.05276	-0.035604	-0.0048905	1.985	412
0.012774	0.099209	0.1137	0.1252	0.49574	0.29556	0.39743	0.24848	0.29094	0.08211	0.070142	0.13635	0.0083606	0.0092742	0.011838	0.019353	0.018365	0.49574	0.28918	0.14867	-0.14051	0.04729	0.33528	0.4504	0.59883	0.76988	0.89352	0.28906	0.13181	0.57353	0.69934	0.82427	0.030942	0.041327	0.063561	0.24921	0.15195	0.20292	0.12464	0.1458	0.041127	0.0363	0.068747	0.0022926	0.001911	0.0025654	0.0071865	0.0014981	0.20449	0.29341	0.19834	0.24514	0.13725	-0.030368	0.1247	0.1368	0.10971	0.11783	0.13959	0.1408	0.14141	0.10221	0.13311	0.0091723	-0.07105	-0.042423	-0.12118	0.1193	0.38985	0.15832	0.31765	0.28233	0.11304	-0.015924	0.062013	0.038608	1.7228	818
0.0091107	0.061803	0.07164	0.086103	0.098081	0.12593	0.21493	0.3068	0.2412	0.12683	0.17378	0.060731	0.0053643	0.0141	0.00993	0.0063627	0.0063165	0.3068	0.19492	0.090889	-0.10404	0.032124	0.24414	0.38227	0.58847	0.85088	0.9593	0.35938	0.23667	0.63109	0.5727	0.67025	0.019775	0.034882	0.034168	0.059914	0.066206	0.1083	0.16154	0.12092	0.066622	0.087749	0.030455	0.00066702	0.0030636	0.0050833	0.0009418	0.0025819	0.27439	0.30723	0.26013	0.28501	-0.14115	-0.078714	-0.1413	-0.036045	0.084949	0.13387	0.083359	0.14025	0.085866	0.13126	0.13989	-0.055438	0.10985	0.11474	-0.032965	-0.088681	0.13687	0.002809	0.13089	0.088826	-0.01162	-0.045103	-0.012648	-0.029521	1.9539	363
0.010332	0.042486	0.27511	0.59796	0.22957	0.051518	0.014475	0.016784	0.01026	0.0093916	0.01576	0.013756	0.013718	0.03682	0.02724	0.039369	0.029512	0.59796	0.14856	0.072699	-0.07586	0.030059	0.18855	0.30309	0.47831	0.70417	0.78043	0.30469	0.044645	0.17948	0.19593	0.17944	0.021319	0.09028	0.25959	0.11556	0.025826	0.0031234	0.006782	0.005575	0.0035788	0.0013224	0.0059892	0.0079076	0.0043639	0.010716	0.019981	0.0071744	0.088721	0.21993	0.081076	0.14869	0.13908	0.12462	0.14037	0.13509	0.1403	0.13867	0.086206	0.051946	0.12558	0.13724	0.14131	0.060368	-0.13612	0.13929	0.12499	-0.13534	0.40147	0.49065	0.38691	0.70147	0.12165	0.18188	0.1188	0.49174	1.0232	280.5
0.01829	0.09542	0.12672	0.23618	0.11793	0.12479	0.5609	0.51286	0.36208	0.64013	0.6287	0.025669	0.023656	0.041208	0.054834	0.026881	0.054163	0.64013	0.45032	0.23473	-0.21559	0.070004	0.48279	0.55503	0.63422	0.71243	0.76319	0.28906	0.046755	0.32276	0.35371	0.37218	0.013371	0.063561	0.11834	0.059235	0.055316	0.28115	0.2586	0.18735	0.32397	0.30439	0.013446	0.0051786	0.0061497	0.027689	0.003568	0.0098218	0.077274	0.30697	0.09316	0.21785	-0.045582	0.13961	0.14094	0.13781	0.14086	0.14047	0.13301	0.10241	0.12844	0.14109	0.088866	0.13997	0.058626	0.13124	-0.11818	0.081271	0.16335	0.15174	0.10258	0.41344	-0.0067733	-0.033443	-0.036572	0.11911	1.4851	286
0.0091989	0.065088	0.16168	0.22975	0.45332	0.025776	0.046899	0.039433	0.073335	0.032176	0.045235	0.027468	0.052769	0.052849	0.035179	0.013498	0.031022	0.45332	0.10485	0.05228	-0.052573	0.033323	0.13037	0.20119	0.30549	0.43721	0.49684	0.4375	0.096523	0.21956	0.25438	0.26649	0.0088507	0.019347	0.10218	0.1879	0.010048	0.010817	0.016458	0.011191	0.012862	0.024445	0.0080003	0.011464	0.020788	0.014976	0.00256	0.0044151	0.13137	0.21335	0.13159	0.16492	0.064931	0.059851	0.14043	0.13899	-0.131	-0.11892	0.10502	-0.12482	-0.13618	0.057187	0.0015238	-0.08147	-0.13932	-0.029365	0.14079	-0.1393	0.21686	0.38244	0.2513	0.39525	0.0018522	0.10104	0.017724	0.15238	1.5357	36
0.016591	0.056375	0.089817	0.14089	0.16656	0.21944	0.2854	0.3546	0.36543	0.40403	0.38612	0.26527	0.034672	0.040382	0.02108	0.010675	0.0094243	0.40403	0.34719	0.21431	-0.13288	0.057057	0.38774	0.48347	0.59802	0.72184	0.81586	0.28125	0.094537	0.64548	0.8398	1.2447	0.024779	0.045125	0.023936	0.099264	0.1244	0.14863	0.19887	0.19801	0.21276	0.21227	0.14643	0.0099069	0.0081118	0.003293	0.0031	0.0033058	0.15919	0.34886	0.22832	0.27221	-0.12777	0.13753	-0.1228	-0.020768	0.015323	0.095206	0.024057	0.054593	0.083221	0.041254	0.03759	0.070822	-0.026981	-0.10408	-0.008566	-0.12668	-0.0819	0.0036927	-0.033387	0.097729	-0.046833	-0.050193	-0.04681	-0.018892	1.9702	337.5
0.015983	0.065048	0.097051	0.13985	0.14549	0.18388	0.29853	0.32758	0.3557	0.41662	0.39459	0.30761	0.031987	0.022662	0.016326	0.013697	0.0065339	0.41662	0.16206	0.040618	-0.12144	0.057621	0.18063	0.22435	0.27646	0.33257	0.37513	0.83594	0.21328	0.327	0.35212	0.81371	0.020958	0.016434	0.071037	0.080259	0.070818	0.10185	0.13606	0.096842	0.10162	0.11567	0.1191	0.0043462	0.010564	0.0084041	0.0046998	0.0017656	0.24125	0.25467	0.16149	0.2291	-0.082981	-0.14021	0.12397	0.026924	0.034416	-0.03879	-0.010456	-0.13723	0.07583	-0.09622	-0.13357	-0.070502	0.012151	0.10828	0.032091	0.032222	-0.022591	-0.020915	-0.055559	0.018132	-0.047586	-0.039742	-0.044705	-0.035885	2.0679	399.5
0.01689	0.10262	0.1003	0.067278	0.10256	0.1124	0.16272	0.30655	0.41993	0.42839	0.45722	0.39753	0.041899	0.059196	0.032576	0.032872	0.019589	0.45722	0.32175	0.18564	-0.13611	0.060733	0.35487	0.43165	0.52119	0.61564	0.68625	0.22656	0.23759	0.51336	0.52763	0.42964	0.040257	0.022833	0.017589	0.045793	0.071661	0.082581	0.16597	0.22591	0.21897	0.22959	0.19965	0.016189	0.0074489	0.009538	0.0063032	0.00095519	0.16294	0.30498	0.18561	0.23903	-0.093068	-0.11101	-0.068229	0.14131	-0.059037	0.12505	0.055417	0.061521	0.11651	0.13819	0.13797	0.12722	-0.13972	-0.098674	-0.094866	-0.011082	0.055454	0.029328	-0.015621	0.12393	-0.021518	-0.045507	-0.030768	-0.0087202	2.1753	558
0.01518	0.041102	0.041197	0.028852	0.10835	0.20825	0.3223	0.41905	0.35972	0.30798	0.28205	0.14237	0.019911	0.019394	0.020499	0.015375	0.007433	0.41905	0.29117	0.17771	-0.11346	0.047394	0.33745	0.45292	0.60167	0.77298	0.89697	0.17188	0.18532	0.68922	0.96397	1.0321	0.0086726	0.017076	0.010757	0.060332	0.12218	0.19172	0.24064	0.1934	0.16041	0.14151	0.071641	0.0085158	0.0026735	0.00029567	0.0044152	0.00086565	0.14353	0.32153	0.22147	0.25071	-0.13976	0.1021	-0.0042785	0.030091	-0.010237	-0.01954	0.0052976	0.062136	0.0951	0.13924	0.13553	-0.057463	0.10964	-0.13449	-0.089744	0.14141	-0.023711	0.093151	0.086008	0.1794	-0.047031	-0.038984	-0.034036	0.0048426	1.91	1178
0.01234	0.093131	0.11116	0.14919	0.11276	0.20541	0.24225	0.21337	0.24842	0.24335	0.21808	0.080205	0.041793	0.050868	0.030796	0.018624	0.0099581	0.24842	0.15456	0.054935	-0.099627	0.048254	0.17848	0.23785	0.3138	0.40078	0.46436	0.625	0.10249	0.24987	0.3191	0.46994	0.028014	0.055677	0.07493	0.057579	0.041494	0.08468	0.063775	0.099395	0.11229	0.099121	0.037371	0.006237	0.014458	0.012904	0.0077081	0.00073319	0.24521	0.25589	0.1936	0.2366	0.0042189	0.14142	0.1379	0.11774	0.016565	-0.13914	0.11103	-0.035889	0.019774	0.058908	0.14106	0.085648	-0.11664	-0.13795	0.13442	-0.11528	0.069528	-0.013519	0.045112	0.049643	-0.031587	-0.043813	-0.031757	-0.034162	2.1276	1047
0.014591	0.42369	0.44277	0.18271	0.41373	0.039661	0.026394	0.046489	0.051383	0.013645	0.011424	0.02896	0.030051	0.042801	0.063804	0.023824	0.015461	0.44277	0.21761	0.12475	-0.092862	0.047875	0.25169	0.33647	0.44525	0.57013	0.66104	0.25781	0.055561	0.27362	0.30293	0.31876	0.21761	0.23227	0.085304	0.21248	0.013628	0.011203	0.023293	0.026213	0.0060865	0.0048586	0.0097598	0.012417	0.01196	0.011654	0.0097588	0.0036871	0.11837	0.31174	0.16865	0.22181	0.11088	0.087307	0.12627	0.11097	-0.038691	0.033775	0.14097	0.11883	0.076093	0.12502	-0.044495	-0.12184	-0.005114	-0.11903	-0.11944	0.14136	0.30743	0.29998	0.30602	0.44148	0.02972	0.017134	0.029029	0.13861	1.2103	530.5
0.010121	0.044205	0.10159	0.17243	0.24178	0.32835	0.18421	0.18283	0.20415	0.21599	0.064317	0.04085	0.014503	0.018516	0.0088724	0.0051585	0.0073422	0.32835	0.12387	0.077604	-0.046265	0.036748	0.15103	0.22422	0.32815	0.45651	0.52701	0.57031	0.094067	0.36741	0.30753	0.30158	0.011043	0.027467	0.043503	0.032731	0.062601	0.068195	0.067676	0.11169	0.11578	0.032739	0.022129	0.0074733	0.0029839	0.0035191	0.0019292	0.0021895	0.27032	0.27477	0.25899	0.2697	0.10978	-0.09272	0.043741	-0.12477	-0.12353	0.044161	-0.013938	0.045637	0.065009	0.12145	0.05488	-0.098475	0.0021109	0.09188	0.125	-0.14005	0.23387	0.072388	0.15431	0.15087	0.014522	-0.029019	-0.00089891	-0.010053	1.8161	248
0.0090301	0.044448	0.048273	0.10549	0.1578	0.15129	0.10121	0.14767	0.19964	0.17585	0.1256	0.041905	0.016254	0.014467	0.020262	0.0095533	0.0092211	0.19964	0.13927	0.055762	-0.083512	0.035333	0.17115	0.25808	0.38333	0.53947	0.61943	0.3125	0.13587	0.21542	0.73207	0.40359	0.0087722	0.013887	0.0076697	0.073512	0.07742	0.034318	0.077625	0.10507	0.095815	0.064934	0.020996	0.0036618	0.00182	0.0033517	0.0018364	0.0036837	0.27901	0.29552	0.26819	0.28309	0.14023	-0.065249	0.12545	-0.027453	0.074246	0.13141	0.085108	0.083798	0.049388	0.10337	0.14097	0.01281	-0.13273	0.062	0.04755	-0.124	0.082271	0.00067684	0.12602	0.067915	-0.026219	-0.045365	-0.015276	-0.033123	1.8407	243
0.008599	0.078119	0.099556	0.077519	0.059512	0.044191	0.10587	0.21447	0.25144	0.2626	0.22558	0.044637	0.0097507	0.0081491	0.009964	0.0081651	0.0073192	0.2626	0.1646	0.077319	-0.087283	0.03305	0.20499	0.31739	0.48342	0.69346	0.78671	0.47656	0.15436	0.61819	0.65223	0.99386	0.033427	0.024484	0.020151	0.020519	0.020336	0.061143	0.10766	0.12615	0.13184	0.11307	0.022387	0.0025021	0.0023665	0.0061153	0.0014207	0.0034303	0.29234	0.3132	0.27375	0.29591	-0.1003	-0.13963	0.10674	-0.14141	0.13801	0.0010204	0.13862	0.13926	0.13841	0.14053	0.13975	0.039276	0.12448	-0.13536	0.12942	-0.14091	0.14881	0.018612	0.13723	0.099387	-0.015904	-0.042398	-0.018169	-0.029824	1.9183	661
0.0098757	0.24936	0.13094	0.13912	0.15045	0.065956	0.12842	0.11414	0.15347	0.1051	0.01319	0.01992	0.010456	0.010309	0.013545	0.0097182	0.0094243	0.24936	0.044786	0.021836	-0.02295	0.026756	0.058178	0.097923	0.16135	0.2447	0.261	0.64844	0.10124	0.30785	0.35183	0.41342	0.12277	0.030549	0.027091	0.065999	0.019676	0.04795	0.053051	0.081337	0.056112	0.0049545	0.003256	0.0016407	0.0042734	0.0068726	0.0016613	0.0035247	0.23544	0.24241	0.27009	0.24977	0.06075	0.14122	0.14137	0.14132	0.10498	0.13837	0.1369	0.076499	0.069086	0.14135	0.13959	-0.14031	0.10083	-0.042859	-0.1245	-0.13082	0.048158	0.0852	0.1919	0.11966	-0.048291	-0.041409	-0.008318	-0.02776	1.71	391
0.015905	0.32691	0.081727	0.051215	0.19436	0.19286	0.48415	0.46407	0.50831	0.26767	0.059704	0.018598	0.031129	0.029259	0.013507	0.008465	0.016246	0.50831	0.31201	0.17883	-0.13318	0.050367	0.35724	0.46804	0.60742	0.76484	0.88218	0.26562	0.13514	0.60315	0.67085	0.84431	0.12139	0.00092972	0.027286	0.097583	0.096971	0.25273	0.23651	0.26033	0.13517	0.030257	0.0043468	0.015749	0.0032978	0.0017093	0.0034104	0.0014844	0.1164	0.31415	0.18768	0.23402	-0.079921	0.1411	-0.037725	0.13838	0.13652	0.092614	0.12002	0.11421	0.13114	0.1268	0.11094	0.12885	0.14116	0.027001	-0.049046	0.062108	0.12195	0.18048	0.20333	0.31506	-0.037919	-0.017785	-0.009227	0.066712	1.7053	609.5
